"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"279","I share the same handwriting technique with #MDS madiin",FALSE,0,NA,2016-10-08 13:33:03,FALSE,NA,"784748442484547584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markjohnuel",0,FALSE,FALSE,NA,NA
"280","Pero ang galing mo #MDS #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 13:27:48,FALSE,NA,"784747123925331969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rldnmnzn",0,FALSE,FALSE,NA,NA
"281","Always fight for what you think is right ~~ #mmk #MDS",FALSE,0,NA,2016-10-08 13:24:09,FALSE,NA,"784746204735299584",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ahwenflores",0,FALSE,FALSE,NA,NA
"282","I chose the right President!!! #MDS",FALSE,0,NA,2016-10-08 13:18:31,FALSE,NA,"784744787215683584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samanthadungog",0,FALSE,FALSE,NA,NA
"283","RT @ajguiago: A brave heart will go through fire to enable it to be as strong as it is. #MDS",FALSE,0,NA,2016-10-08 13:14:20,FALSE,NA,"784743731693965312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","egabriellevalte",1,TRUE,FALSE,NA,NA
"284","#MMKSenatorMiriam #TheBestPresidentWeNeverHad #MDS #madame <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,NA,2016-10-08 13:10:32,FALSE,NA,"784742777196118016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kyohei_1929",0,FALSE,FALSE,NA,NA
"285","So kuntento kana? Na ikaw ang pinaka magaling sa mga mapupurol ang utak?
 #MDS — watching MMK (The Official)",FALSE,0,NA,2016-10-08 13:10:01,FALSE,NA,"784742648963796996",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PattonYan",0,FALSE,FALSE,NA,NA
"286","#MDS in #MMK",FALSE,0,NA,2016-10-08 13:03:39,FALSE,NA,"784741045569335296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chliixtopher",0,FALSE,FALSE,NA,NA
"287","Uso lagi ang dress sa una no? Hihi #MMK #MDS",FALSE,0,NA,2016-10-08 13:00:19,FALSE,NA,"784740207274754048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vananne21",0,FALSE,FALSE,NA,NA
"288","#MMK #MDS",FALSE,0,NA,2016-10-08 12:59:29,FALSE,NA,"784739996334907392",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LoveCabungcal",0,FALSE,FALSE,NA,NA
"289","A brave heart will go through fire to enable it to be as strong as it is. #MDS",FALSE,12,NA,2016-10-08 12:49:50,FALSE,NA,"784737568445259776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajguiago",1,FALSE,FALSE,NA,NA
"290","Lakas maka-tbt feels ng MMK today. Oh #MDS #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 12:39:22,FALSE,NA,"784734932455165952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","jiezlieden",0,FALSE,FALSE,NA,NA
"291","Watching Miriams story on MMK #MMKSenatorMiriam #MDS #MiriamShallReturn",FALSE,0,NA,2016-10-08 12:30:14,FALSE,NA,"784732635947933696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Llama_MooMoo",0,FALSE,FALSE,NA,NA
"292","Thank you #MMK .. #MMKSenatorMiriam #MDS",FALSE,1,NA,2016-10-08 12:29:30,FALSE,NA,"784732451432124416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ivangilballerda",0,FALSE,FALSE,NA,NA
"293","Now watching her story on MMK.

#MDS https://t.co/MrG24nSgDi",FALSE,0,NA,2016-10-08 12:26:47,FALSE,NA,"784731765151637504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","asinolance",0,FALSE,FALSE,NA,NA
"294","MDS, na miss ko lola ko. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #MDS #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 12:25:49,FALSE,NA,"784731524742586368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freomelryan",0,FALSE,FALSE,NA,NA
"295","Life story ni Iron lady of Asia on MMK rn!!! #MDS<U+2764><U+FE0F>",FALSE,0,NA,2016-10-08 12:23:12,FALSE,NA,"784730863837728768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rochellexchin",0,FALSE,FALSE,NA,NA
"296","#MMK na! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #MDS",FALSE,0,NA,2016-10-08 12:22:49,FALSE,NA,"784730768828354561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariannastarrie_",0,FALSE,FALSE,NA,NA
"297","can't  wait to watch MMK tonight! #MDS",FALSE,0,NA,2016-10-08 12:16:11,FALSE,NA,"784729101089112064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vananne21",0,FALSE,FALSE,NA,NA
"298","Caramba agr que eu percebi. Kkk Sou muito Dramática kkkk choro atoa. Kkk 
Daqui apouco a Globo me contrata kkk 
#Mds",FALSE,0,NA,2016-10-08 11:19:43,FALSE,NA,"784714889608699904",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DhanyMaktub",0,FALSE,FALSE,NA,NA
"299","RT @allaboutPlyn: <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #StupidIsForever #MDS https://t.co/JFxmaKL8ui",FALSE,0,NA,2016-10-08 10:10:16,FALSE,NA,"784697410203234304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ericarreza",2,TRUE,FALSE,NA,NA
"300","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/FiPFPSQpSX",FALSE,0,NA,2016-10-08 08:58:42,FALSE,NA,"784679400918818816",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"301","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/KPPgSdqT0w",FALSE,1,NA,2016-10-08 08:58:29,FALSE,NA,"784679346065711104",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"302","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/xfKIYyB1wd",FALSE,1,NA,2016-10-08 08:58:14,FALSE,NA,"784679282735931392",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"303","Résultats: le #PAM, le #PJD, le #PI, le #MP et le #MDS se partagent les sièges de la circonscription de Taza… https://t.co/2GRf0GFXt0",FALSE,0,NA,2016-10-08 08:17:22,FALSE,NA,"784668997371371520",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PushMaroc",0,FALSE,FALSE,NA,NA
"304","Résultats: le #PAM, le #PJD, le #PI, le #MP et le #MDS se partagent les sièges de la circonscription de Taza… https://t.co/IFn7DyypJ2",FALSE,0,NA,2016-10-08 08:15:32,TRUE,NA,"784668536065122306",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Le360fr",0,FALSE,FALSE,NA,NA
"305","#Législatives #2016 (R.Prov.) : #PJD - 99, #PAM - 80, Istiqlal - 31, RNI - 30, #MP - 21, #UC - 16, #USFP - 14, #PPS - 7, #MDS - 3, #FGD - 2",FALSE,1,NA,2016-10-08 07:25:50,FALSE,NA,"784656029850202112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MehdiiAlaouii",0,FALSE,FALSE,NA,NA
"306","Saturday's Bollywood Class ""India Waale"" movementdancestudioph #movementdancestudio #MDS @… https://t.co/OcXwI38qbV",FALSE,0,NA,2016-10-08 06:51:17,FALSE,NA,"784647336899338240",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lalamovement",0,FALSE,FALSE,"121.01792","14.56248"
"307","""-Paralisa com seu olhar, Monalisa Seu quase rir, Ilumina tudo ao redor...""
#Mds que música maravilhosaa!<U+2661><U+2661>",FALSE,0,NA,2016-10-08 05:22:59,FALSE,NA,"784625114130309120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuhOliver321",0,FALSE,FALSE,NA,NA
"308","Será que eu amei a proposta? Kkkkkk #mds #sos #Náemchoque",FALSE,0,NA,2016-10-08 05:17:11,FALSE,NA,"784623655489798144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","natalynalmeida",0,FALSE,FALSE,NA,NA
"309","Amor canta uma música romantica pra mim... ""Ela só quer, só pensa em namorar.."" 
# RomanticoTodoEle #MDS ...kkkkkkkkkkkkkkkkkkkkkkkkkkk",FALSE,1,NA,2016-10-08 03:41:54,FALSE,NA,"784599675781414915",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leticialins840",0,FALSE,FALSE,NA,NA
"310","New Mouse Models of #MDS https://t.co/xMxnCfEaxQ @ImedexCME @MDAndersonNews #MyelodysplasticSyndromes #MouseModels… https://t.co/39JrqSIx58",FALSE,1,NA,2016-10-08 01:30:38,TRUE,NA,"784566641820590080",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","oncologytube",0,FALSE,FALSE,NA,NA
"311","Su trote un poco más fuerte luego de viña....  meta: bajar la 1:30 en la #MDS vamos con todo no… https://t.co/hXCRE6cZX5",FALSE,0,NA,2016-10-08 00:42:29,FALSE,NA,"784554524329570304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pitu_Iturrieta",0,FALSE,FALSE,NA,NA
"312","RT @BorisNitwari: This is inspiration right here, It's a master piece people. #MDS @RockS0ul #250 #TCG… https://t.co/LMgqAE5Q9i",FALSE,0,NA,2016-10-08 00:35:37,FALSE,NA,"784552796964151296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaypac3",2,TRUE,FALSE,NA,NA
"313","RT @ashleeviagedor: naiyak ako. nakakaiyak #KMJS11 #MDS",FALSE,0,NA,2016-10-08 00:32:07,FALSE,NA,"784551915728302082",NA,"<a href=""http://www.feeltiptop.com"" rel=""nofollow"">TipTop App</a>","PrincesTT1",2,TRUE,FALSE,NA,NA
"314","@HeretoHelpMDS campaña video que pronto será revelado #20days2go #campaign #MDS #MDSalliance #diseaseawareness https://t.co/kwSWzJL0UT",FALSE,0,"HeretoHelpMDS",2016-10-08 00:27:54,FALSE,"783705003798265857","784550854825283585","780343185700712448","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LinfomasAr",1,FALSE,FALSE,NA,NA
"315","RT @HeretoHelpMDS: Visit the #MDS Alliance website to find your local alliance member. The #MDSalliance is #heretohelpmds https://t.co/bFGr…",FALSE,0,NA,2016-10-08 00:26:52,FALSE,NA,"784550593603989504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LinfomasAr",3,TRUE,FALSE,NA,NA
"316","RT @HeretoHelpMDS: #FridayFact Most patients (86%) with #MDS are over 60 (@MDSFoundation) &amp; less than 10% of patients are younger than 50 #…",FALSE,0,NA,2016-10-08 00:26:39,FALSE,NA,"784550537664532480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LinfomasAr",3,TRUE,FALSE,NA,NA
"317","RT @HeretoHelpMDS: Visit the #MDS Alliance website to find your local alliance member. The #MDSalliance is #heretohelpmds https://t.co/bFGr…",FALSE,0,NA,2016-10-08 00:15:48,FALSE,NA,"784547808850354177",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","haydee2003",3,TRUE,FALSE,NA,NA
"318","#WINGS #Morta #mds",FALSE,0,NA,2016-10-07 23:45:22,FALSE,NA,"784540150898499584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_INdiferentona",0,FALSE,FALSE,NA,NA
"319","Superbe photo de Michel Doum Sévigny , Commentez ... #MDS https://t.co/JstjwZPBOs",FALSE,0,NA,2016-10-07 23:36:09,FALSE,NA,"784537829418344449",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Gboucha",0,FALSE,FALSE,NA,NA
"320","Superbe photo de Michel Doum Sévigny , Commentez ... #MDS https://t.co/5EqyhcvYCM",FALSE,0,NA,2016-10-07 23:30:27,FALSE,NA,"784536397583622146",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Gboucha",0,FALSE,FALSE,NA,NA
"321","RT @bloodwise_uk: Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https…",FALSE,0,NA,2016-10-07 23:22:02,FALSE,NA,"784534279816613888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NottlePhilip",7,TRUE,FALSE,NA,NA
"322","Apply first: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/P6Fz0y6tHa #MDS",FALSE,0,NA,2016-10-07 22:00:27,FALSE,NA,"784513746949574660",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"323","RT @RoyalMicroSoc: Dr Ulrika Johansson will discuss her work-up for #BoneMarrow failure or #MDS diagnosis at our popular meeting in Nov htt…",FALSE,0,NA,2016-10-07 20:50:17,FALSE,NA,"784496088661258240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MicroscopyIrl",1,TRUE,FALSE,NA,NA
"324","RT @ExtremeEnergyUK: We're hosting FREE #mds kit run 10th Dec, 20 miles trail. Meet fellow MdS runners &amp; kit chat led by @Susie__Chan 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> h…",FALSE,0,NA,2016-10-07 20:44:56,FALSE,NA,"784494740850999297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shawncrafford1",3,TRUE,FALSE,NA,NA
"325","Con esta lluvia estoy usando paraguas adentro de mi casa <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>
#MDS #MartinDiSalvo",FALSE,0,NA,2016-10-07 20:42:01,FALSE,NA,"784494008596766720",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DjMartinDiSalvo",0,FALSE,FALSE,NA,NA
"326","Chez vous aussi vos chiens sont des artistes ? 
#chien #mds #artiste https://t.co/IeUknPwd5p",FALSE,1,NA,2016-10-07 20:35:52,FALSE,NA,"784492461045481473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",0,FALSE,FALSE,NA,NA
"327","RT @bloodwise_uk: Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https…",FALSE,0,NA,2016-10-07 20:20:53,FALSE,NA,"784488691423145985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrideOfBritain",7,TRUE,FALSE,NA,NA
"328","O passeio hj foi uma merda #Mds<ed><U+00A0><U+00BD><ed><U+00B8><U+0091>",FALSE,0,NA,2016-10-07 20:15:48,FALSE,NA,"784487411174764546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathalyRochaa",0,FALSE,FALSE,NA,NA
"329","RT @HeretoHelpMDS: @HeretoHelpMDS campaign video will be soon be revealed #20days2go #campaign #MDS #MDSalliance #diseaseawareness https://…",FALSE,0,NA,2016-10-07 20:04:10,FALSE,NA,"784484484674686977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDS_UK",1,TRUE,FALSE,NA,NA
"330","RT @HeretoHelpMDS: Visit the #MDS Alliance website to find your local alliance member. The #MDSalliance is #heretohelpmds https://t.co/bFGr…",FALSE,0,NA,2016-10-07 20:02:47,FALSE,NA,"784484135234596865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDS_UK",3,TRUE,FALSE,NA,NA
"331","Interested in this job? MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/f43rLVSHMe #MDS",FALSE,0,NA,2016-10-07 20:00:47,FALSE,NA,"784483632299868160",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"332","Hoje é dia de Maldade! Hoje é dia de #podcastfriday, e cadê os putos na TL falando do @minutosilencio ?! hahahahah #MDS!",FALSE,2,NA,2016-10-07 19:38:50,FALSE,NA,"784478106954457088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FalaSerioLazaro",1,FALSE,FALSE,NA,NA
"333","Hiring: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/uubct8TjLF #MDS",FALSE,0,NA,2016-10-07 19:04:45,FALSE,NA,"784469532198965252",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"334","Felicidades Diputado Jorge Omar Velázques por su primer informe de resultados.
#MDS",FALSE,1,NA,2016-10-07 18:54:05,FALSE,NA,"784466844891488256",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mariands2805",1,FALSE,FALSE,NA,NA
"335","Ir en el bondi escuchando coldplay viendo como llueve #Mds",FALSE,1,NA,2016-10-07 18:17:54,FALSE,NA,"784457741184200704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nahueee_ok",0,FALSE,FALSE,NA,NA
"336","The countdown is on to #LondonMarathon 2017 - how about running for a small Charity? #run #marathon #MDS #RunEveryDay #runchat #bloodcancer",FALSE,2,NA,2016-10-07 18:11:33,FALSE,NA,"784456142927826944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelpforMDS",0,FALSE,FALSE,NA,NA
"337","MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/emYizSwSG4 #MDS",FALSE,0,NA,2016-10-07 17:58:24,FALSE,NA,"784452833169051649",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"338","@minutosilencio  para a tia da merenda que tem bigode.
Ouvido. Episódio #mds #93",FALSE,1,"minutosilencio",2016-10-07 17:36:49,FALSE,NA,"784447401386016768","2830633507","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonasGodoy_",0,FALSE,FALSE,NA,NA
"339","Tô ficando preocupado com esse furacão nos EUA!!!!!!!!! 
#MDS",FALSE,2,NA,2016-10-07 17:33:15,FALSE,NA,"784446503926505472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Henrique_Majela",0,FALSE,FALSE,NA,NA
"340","Accepting Applications: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/px33BKhGOw #MDS",FALSE,0,NA,2016-10-07 17:21:36,FALSE,NA,"784443571978010624",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"341","RT @bloodwise_uk: Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https…",FALSE,0,NA,2016-10-07 17:20:17,FALSE,NA,"784443239109627904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paigetennantxx",7,TRUE,FALSE,NA,NA
"342","RT @MyDoggyStore_FR: Bonne journée :D
 #JourneeMondialeDuSourire #MDS #Chien #sourire https://t.co/rGQHI8W5bV",FALSE,0,NA,2016-10-07 16:55:17,FALSE,NA,"784436950925242368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","berenice_lg44",1,TRUE,FALSE,NA,NA
"343","RT @bloodwise_uk: Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https…",FALSE,0,NA,2016-10-07 16:50:01,FALSE,NA,"784435624778600448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeanCookeFound",7,TRUE,FALSE,NA,NA
"344","RT @bloodwise_uk: Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https…",FALSE,0,NA,2016-10-07 16:42:34,FALSE,NA,"784433748343418880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fireboyle",7,TRUE,FALSE,NA,NA
"345","RT @_TOUGH_GIRL: Take a listen to my story of #running the #MDS

https://t.co/xMZAdrDRd0 https://t.co/veWaA1ivl9",FALSE,0,NA,2016-10-07 16:36:31,FALSE,NA,"784432226679287809",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mommy2212",2,TRUE,FALSE,NA,NA
"346","Ta tudo o zoi da cara! #mds https://t.co/3x2pvT22hR",FALSE,0,NA,2016-10-07 16:35:28,FALSE,NA,"784431961301483521",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rovenasc",0,FALSE,FALSE,NA,NA
"347","RT @bloodwise_uk: Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https…",FALSE,0,NA,2016-10-07 16:31:44,FALSE,NA,"784431021915770881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VivianeGuillard",7,TRUE,FALSE,NA,NA
"348","RT @bloodwise_uk: Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https…",FALSE,0,NA,2016-10-07 16:31:28,FALSE,NA,"784430954131681280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraLaPrincesa",7,TRUE,FALSE,NA,NA
"349","Chemo, radiotherapy &amp; 23 units of blood. Read Jayne's remarkable blog about life with #MDS: https://t.co/R2EoMrGKHY https://t.co/SbNTSedAPN",FALSE,20,NA,2016-10-07 16:30:02,FALSE,NA,"784430593006272513",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bloodwise_uk",7,FALSE,FALSE,NA,NA
"350","How do you educate your newly diagnosed #MDS patients regarding their disease? https://t.co/Wnm9wA7AnN",FALSE,0,NA,2016-10-07 16:04:10,FALSE,NA,"784424086046932992",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MediComOncology",0,FALSE,FALSE,NA,NA
"351","RT @BorisNitwari: This is inspiration right here, It's a master piece people. #MDS @RockS0ul #250 #TCG… https://t.co/LMgqAE5Q9i",FALSE,0,NA,2016-10-07 15:47:13,FALSE,NA,"784419819353505792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RockS0ul",2,TRUE,FALSE,NA,NA
"352","This is inspiration right here, It's a master piece people. #MDS @RockS0ul #250 #TCG… https://t.co/LMgqAE5Q9i",FALSE,2,NA,2016-10-07 15:43:28,FALSE,NA,"784418878029959168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BorisNitwari",2,FALSE,FALSE,NA,NA
"353","This is inspiration right here. This is a master piece #MDS #TCG #250… https://t.co/PZ4mn2biNg",FALSE,0,NA,2016-10-07 15:39:07,FALSE,NA,"784417779969556480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BorisNitwari",0,FALSE,FALSE,NA,NA
"354","Key Insights: #Leukemia and #Myeloid Disorders https://t.co/J1JooBgiNc @DavidSteensma @ImedexCME @DanaFarber #CLL… https://t.co/K5xN1WSYog",FALSE,4,NA,2016-10-07 15:31:32,TRUE,NA,"784415871779401732",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","oncologytube",1,FALSE,FALSE,NA,NA
"355","RT @_TOUGH_GIRL: Take a listen to my story of #running the #MDS

https://t.co/xMZAdrDRd0 https://t.co/veWaA1ivl9",FALSE,0,NA,2016-10-07 14:53:28,FALSE,NA,"784406294245629952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sleepybearbook",2,TRUE,FALSE,NA,NA
"356","Take a listen to my story of #running the #MDS

https://t.co/xMZAdrDRd0 https://t.co/veWaA1ivl9",FALSE,2,NA,2016-10-07 14:48:26,FALSE,NA,"784405025560879104",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","_TOUGH_GIRL",2,FALSE,FALSE,NA,NA
"357","Check out https://t.co/ECJ4SH3XL8 for absolute wealth of information about everything to do with #MdS  https://t.co/NouRBIgTV9",FALSE,0,NA,2016-10-07 13:05:39,FALSE,NA,"784379158352818176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MarathonDSUKIRE",0,FALSE,FALSE,NA,NA
"358","Now Hiring - MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/MohdIubYd5 #MDS",FALSE,0,NA,2016-10-07 12:32:44,FALSE,NA,"784370874526920704",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
